,Type,Date,Num,Memo,Name,Qty,Sales Price,Amount,Balance
,Invoice,3/3/2022,1034,Inbound Handling,314 Liquid Death,1,992.95,992.95,235414.23
,Invoice,3/3/2022,1039,Inbound Handling,409 WTW Inc,1,3247.4,3247.4,238661.63
,Invoice,3/3/2022,1042,Inbound Handling,307 Merritt,1,0,0,238661.63
,Invoice,3/3/2022,1047,Inbound Handling,426-Tractor Beverages,1,5087,5087,243748.63
,Invoice,3/4/2022,098FEB22,Inbound Handling,98 - CGPC America Corporation,1,7565.81,7565.81,251314.44
,Invoice,3/4/2022,046FEB22,Inbound Handling,Omya Specialty Materials Inc.,1,2035.63,2035.63,253350.07
,Invoice,3/4/2022,223FEB22,Inbound Handling,223 Distrilogik US Ltd,1,7328.04,7328.04,260678.11
,Invoice,3/4/2022,269FEB22,Inbound Handling,269 Nassimi,1,2190.65,2190.65,262868.76
,Invoice,3/4/2022,244FEB22,Inbound Handling,244 Doyle Farris,1,163.56,163.56,263032.32
,Invoice,3/4/2022,307FEB22,Inbound Handling,307 Merritt,1,731.28,731.28,263763.6
,Invoice,3/4/2022,091FEB22,Inbound Handling,"91, BenchMaster Furniture",1,756,756,264519.6
,Invoice,3/4/2022,143FEB22,Inbound Handling,"143, Barentz",1,2697.25,2697.25,267216.85
,Invoice,3/4/2022,041FEB22,Inbound Handling,"41, Keyston Bros.",1,1894.3,1894.3,269111.15
,Invoice,3/4/2022,072FEB22,Inbound Handling,"72, Crossroad Ingredients",1,2757.5,2757.5,271868.65
,Invoice,3/4/2022,136FEB22,Inbound Handling,136 Glory Wisdom,1,0,0,271868.65
,Invoice,3/4/2022,116FEB22,Inbound Handling,"116, Layn USA",1,1449.15,1449.15,273317.8
,Invoice,3/4/2022,087FEB22,Inbound Handling,"87, Martin Bauer",1,39.25,39.25,273357.05
,Invoice,3/7/2022,170FEB22,Inbound Handling,"170, Pacific Crest Trading Group",1,2919.18,2919.18,276276.23
,Invoice,3/7/2022,010FEB22,Inbound Handling,"10, Celanese",1,1460.2,1460.2,277736.43
,Invoice,3/7/2022,013FEB22,Inbound Handling,"13, Omnova Solutions Inc. (A)",1,0,0,277736.43
,Invoice,3/7/2022,014FEB22,Inbound Handling,"14, Omnova Solutions Inc. (J)",1,0,0,277736.43
,Invoice,3/7/2022,066FEB22,Inbound Handling,66 Katzkin,1,0,0,277736.43
,Invoice,3/7/2022,058FEB22,Inbound Handling,"58, Leather Trends, Inc.",1,211.7,211.7,277948.13
,Invoice,3/7/2022,086FEB22,Inbound Handling,"86, Morbern",1,695.82,695.82,278643.95
,Invoice,3/7/2022,291FEB22,Inbound Handling,Omya Specialty Materials Inc.,1,0,0,278643.95
,Invoice,3/7/2022,012FEB22,Inbound Handling,"12, Omnova Solutions Inc. (C)",1,339.3,339.3,278983.25
,Invoice,3/7/2022,073FEB22,Inbound Handling,"73, Spradling International Inc",1,1676.76,1676.76,280660.01
,Invoice,3/7/2022,076FEB22,Inbound Handling,"76, Divi's Laboratories, Ltd. USA Inc.",1,72.1,72.1,280732.11
,Invoice,3/7/2022,325FEB22,Inbound Handling,325 TR Nutritionals,1,1215.27,1215.27,281947.38
,Invoice,3/7/2022,139FEB22,Inbound Handling,"139, Nutraland USA",1,0,0,281947.38
,Invoice,3/7/2022,099FEB22,Inbound Handling,"99, Azile LLC",1,0,0,281947.38
,Invoice,3/7/2022,205FEB22,Inbound Handling,205 - Pacific Shaving,1,50,50,281997.38
,Invoice,3/8/2022,184FEB22,Inbound Handling,184 - Worlee NaturProdukte,1,0,0,281997.38
,Invoice,3/8/2022,179FEB22,Inbound Handling,179 - Chemtec,1,450,450,282447.38
,Invoice,3/8/2022,302FEB22,Inbound Handling,302 Huisong,1,453.92,453.92,282901.3
,Invoice,3/8/2022,322FEB22,Inbound Handling,322 Teco Irrigation USA,1,1255.54,1255.54,284156.84
,Invoice,3/8/2022,181FEB22,Inbound Handling,181 - Complete Sourcing Solutions,1,0,0,284156.84
,Invoice,3/8/2022,045FEB22,Inbound Handling,"45, Sensus America",1,0,0,284156.84
,Invoice,3/8/2022,324FEB22,Inbound Handling,324 Barrington Nutritionals,1,2607.14,2607.14,286763.98
,Invoice,3/8/2022,053FEB22,Inbound Handling,"53, Harten Corporation",1,86.88,86.88,286850.86
,Invoice,3/8/2022,233FEB22,Inbound Handling,233 Firsd Tea North America LLC,1,713.25,713.25,287564.11
,Invoice,3/8/2022,088FEB12,Inbound Handling,"88, Clareo International",1,0,0,287564.11
,Invoice,3/8/2022,189FEB22,Inbound Handling,189 - St. Charles Trading,1,1208.55,1208.55,288772.66
,Invoice,3/8/2022,195FEB22,Inbound Handling,195 - Casa De Mesquite,1,0,0,288772.66
,Invoice,3/8/2022,242FEB22,Inbound Handling,242 MASTER VENTURE INC.,1,0,0,288772.66
,Invoice,3/8/2022,249FEB22,Inbound Handling,249 Centrix,1,0,0,288772.66
,Invoice,3/8/2022,257FEB22,Inbound Handling,257 Art of Tea,1,70.5,70.5,288843.16
,Invoice,3/9/2022,123FEB22,Inbound Handling,"123, PetRageous Designs",1,2172.5,2172.5,291015.66
,Invoice,3/9/2022,119FEB22,Inbound Handling,"119, Camsal Enterprises",1,710.35,710.35,291726.01
,Invoice,3/9/2022,292FEB22,Inbound Handling,292 Bioriginal,1,2014.58,2014.58,293740.59
,Invoice,3/9/2022,295FEB22,Inbound Handling,295 SiLeather,1,2119.45,2119.45,295860.04
,Invoice,3/9/2022,301FEB22,Inbound Handling,301 GRANADA TILE,1,315.4,315.4,296175.44
,Invoice,3/9/2022,313FEB22,Inbound Handling,313 Logo Brand DSG,1,0,0,296175.44
,Invoice,3/9/2022,323FEB22,Inbound Handling,323 Amazon Health Products,1,81.68,81.68,296257.12
,Invoice,3/9/2022,060FEB22,Inbound Handling,"60, Loyalty Chemical",1,0,0,296257.12
,Invoice,3/14/2022,209FEB22,Inbound Handling,209 - NutraChem,1,4303.99,4303.99,300561.11
,Invoice,3/14/2022,137FEB22,Inbound Handling,"137, NVMK Sales",1,0,0,300561.11
,Invoice,3/14/2022,1045,Inbound Handling,425 Lucky Zone WM,1,1045.64,1045.64,301606.75
,Invoice,3/14/2022,045MAR22,Inbound Handling,"45, Sensus America",1,0,0,301606.75
,Invoice,3/14/2022,317FEB22,Inbound Handling,317 Pair,1,1407.8,1407.8,303014.55
,Invoice,3/14/2022,1049,Inbound Handling,197 - Karen Pearse,1,0,0,303014.55
,Invoice,4/1/2022,261MAR22,Inbound Handling,Mayborn,1,44262.67,44262.67,347277.22
,Invoice,4/1/2022,262MAR22,Inbound Handling,Mayborn,1,11.02,11.02,347288.24
,Invoice,4/4/2022,1056,Inbound Handling,400 Joseph Joseph,1,24309.5,24309.5,371597.74
,Invoice,4/5/2022,1122,Inbound Handling,"120, Designer Pet Products",1,332,332,371929.74
,Invoice,4/5/2022,1124,Inbound Handling,314 Liquid Death,1,7511.3,7511.3,379441.04
,Invoice,4/5/2022,1129,Inbound Handling,409 WTW Inc,1,1521,1521,380962.04
,Invoice,4/5/2022,1132,Inbound Handling,307 Merritt,1,198.64,198.64,381160.68
,Invoice,4/5/2022,1138,Inbound Handling,426-Tractor Beverages,1,2600,2600,383760.68
,Invoice,4/6/2022,123MAR22,Inbound Handling,"123, PetRageous Designs",1,2834.5,2834.5,386595.18
,Invoice,4/6/2022,223MAR22,Inbound Handling,223 Distrilogik US Ltd,1,4535.16,4535.16,391130.34
,Invoice,4/6/2022,046MAR22,Inbound Handling,Omya Specialty Materials Inc.,1,1706.87,1706.87,392837.21
,Invoice,4/6/2022,269MAR22,Inbound Handling,269 Nassimi,1,3138.05,3138.05,395975.26
,Invoice,4/6/2022,209MAR22,Inbound Handling,209 - NutraChem,1,4284.98,4284.98,400260.24
,Invoice,4/6/2022,244MAR22,Inbound Handling,244 Doyle Farris,1,328.2,328.2,400588.44
,Invoice,4/6/2022,307MAR22,Inbound Handling,307 Merritt,1,2120.56,2120.56,402709
,Invoice,4/6/2022,091MAR22,Inbound Handling,"91, BenchMaster Furniture",1,1525.32,1525.32,404234.32
,Invoice,4/6/2022,143MAR22,Inbound Handling,"143, Barentz",1,1219.5,1219.5,405453.82
,Invoice,4/6/2022,041MAR22,Inbound Handling,"41, Keyston Bros.",1,412.85,412.85,405866.67
,Invoice,4/6/2022,072MAR22,Inbound Handling,"72, Crossroad Ingredients",1,3328,3328,409194.67
,Invoice,4/6/2022,116MAR22,Inbound Handling,"116, Layn USA",1,1622.85,1622.85,410817.52
,Invoice,4/6/2022,087MAR22,Inbound Handling,"87, Martin Bauer",1,3627.5,3627.5,414445.02
,Invoice,4/6/2022,324MAR22,Inbound Handling,324 Barrington Nutritionals,1,2324.66,2324.66,416769.68
,Invoice,4/8/2022,098MAR22,Inbound Handling,98 - CGPC America Corporation,1,6299.47,6299.47,423069.15
,Invoice,4/8/2022,073MAR22,Inbound Handling,"73, Spradling International Inc",1,3.14,3.14,423072.29
,Invoice,4/8/2022,233MAR22,Inbound Handling,233 Firsd Tea North America LLC,1,400.15,400.15,423472.44
,Invoice,4/8/2022,076MAR22,Inbound Handling,"76, Divi's Laboratories, Ltd. USA Inc.",1,1024.28,1024.28,424496.72
,Invoice,4/8/2022,313MAR22,Inbound Handling,313 Logo Brand DSG,1,790,790,425286.72
,Invoice,4/8/2022,012MAR22,Inbound Handling,"12, Omnova Solutions Inc. (C)",1,646.55,646.55,425933.27
,Invoice,4/8/2022,013MAR22,Inbound Handling,"13, Omnova Solutions Inc. (A)",1,0,0,425933.27
,Invoice,4/8/2022,014MAR22,Inbound Handling,"14, Omnova Solutions Inc. (J)",1,0,0,425933.27
,Invoice,4/8/2022,181MAR22,Inbound Handling,181 - Complete Sourcing Solutions,1,0,0,425933.27
,Invoice,4/8/2022,119MAR22,Inbound Handling,"119, Camsal Enterprises",1,341.35,341.35,426274.62
,Invoice,4/8/2022,325MAR22,Inbound Handling,325 TR Nutritionals,1,1879.02,1879.02,428153.64
,Invoice,4/8/2022,179MAR22,Inbound Handling,179 - Chemtec,1,180,180,428333.64
,Invoice,4/8/2022,010MAR22,Inbound Handling,"10, Celanese",1,1516.6,1516.6,429850.24
,Invoice,4/8/2022,302MAR22,Inbound Handling,302 Huisong,1,534.41,534.41,430384.65
,Invoice,4/8/2022,301MAR22,Inbound Handling,301 GRANADA TILE,1,0,0,430384.65
,Invoice,4/8/2022,295MAR22,Inbound Handling,295 SiLeather,1,17.29,17.29,430401.94
,Invoice,4/8/2022,189MAR22,Inbound Handling,189 - St. Charles Trading,1,1025.15,1025.15,431427.09
,Invoice,4/8/2022,205MAR22,Inbound Handling,205 - Pacific Shaving,1,20,20,431447.09
,Invoice,4/8/2022,291MAR22,Inbound Handling,Omya Specialty Materials Inc.,1,0,0,431447.09
,Invoice,4/8/2022,322MAR22,Inbound Handling,322 Teco Irrigation USA,1,1526.12,1526.12,432973.21
,Invoice,4/8/2022,067MAR22,Inbound Handling,"67, Quality Thread",1,605.22,605.22,433578.43
,Invoice,4/8/2022,058MAR22,Inbound Handling,"58, Leather Trends, Inc.",1,277.8,277.8,433856.23
,Invoice,4/8/2022,249MAR22,Inbound Handling,249 Centrix,1,0,0,433856.23
,Invoice,4/11/2022,053MAR22,Inbound Handling,"53, Harten Corporation",1,117.62,117.62,433973.85
,Invoice,4/11/2022,060MAR22,Inbound Handling,"60, Loyalty Chemical",1,0,0,433973.85
,Invoice,4/11/2022,066MAR22,Inbound Handling,66 Katzkin,1,0,0,433973.85
,Invoice,4/11/2022,088MAR22,Inbound Handling,"88, Clareo International",1,0,0,433973.85
,Invoice,4/11/2022,099MAR22,Inbound Handling,"99, Azile LLC",1,1543,1543,435516.85
,Invoice,4/11/2022,136MAR22,Inbound Handling,136 Glory Wisdom,1,0,0,435516.85
,Invoice,4/11/2022,139MAR22,Inbound Handling,"139, Nutraland USA",1,0,0,435516.85
,Invoice,4/11/2022,184MAR22,Inbound Handling,184 - Worlee NaturProdukte,1,148.64,148.64,435665.49
,Invoice,4/11/2022,195MAR22,Inbound Handling,195 - Casa De Mesquite,1,0,0,435665.49
,Invoice,4/11/2022,242MAR22,Inbound Handling,242 MASTER VENTURE INC.,1,0,0,435665.49
,Invoice,4/11/2022,257MAR22,Inbound Handling,257 Art of Tea,1,31.2,31.2,435696.69
,Invoice,4/11/2022,292MAR22,Inbound Handling,292 Bioriginal,1,372.9,372.9,436069.59
,Invoice,4/11/2022,323MAR22,Inbound Handling,323 Amazon Health Products,1,131.66,131.66,436201.25
,Invoice,4/11/2022,1145,Inbound Handling,424 - Body Armor,1,9891.84,9891.84,446093.09
,Invoice,4/12/2022,249APR22,Inbound Handling,249 Centrix,1,0,0,446093.09
,Invoice,4/12/2022,317MAR22,Inbound Handling,317 Pair,1,3412.05,3412.05,449505.14
,Invoice,4/12/2022,1136,Inbound Handling,425 Lucky Zone WM,1,3624.16,3624.16,453129.3
,Invoice,4/14/2022,137MAR22,Inbound Handling,"137, NVMK Sales",1,0,0,453129.3
,Invoice,4/14/2022,1123,Inbound Handling,"137, NVMK Sales",1,66,66,453195.3
,Invoice,4/14/2022,1147,Inbound Handling,"170, Pacific Crest Trading Group",1,2374.47,2374.47,455569.77
,Invoice,4/14/2022,1148,Inbound Handling,"86, Morbern",1,498.93,498.93,456068.7
,Invoice,4/14/2022,1140,Inbound Handling,197 - Karen Pearse,1,0,0,456068.7
,Invoice,5/1/2022,179APR22FIN,Inbound Handling,179 - Chemtec,1,0,0,456068.7
,Invoice,5/2/2022,261APR22,Inbound Handling,Mayborn,1,54443,54443,510511.7
,Invoice,5/2/2022,262APR22,Inbound Handling,Mayborn,1,17.11,17.11,510528.81
,Invoice,5/3/2022,066APR22FIN,Inbound Handling,66 Katzkin,1,0,0,510528.81
,Invoice,5/3/2022,1245,Inbound Handling,400 Joseph Joseph,1,16275,16275,526803.81
,Invoice,5/5/2022,123APR22,Inbound Handling,"123, PetRageous Designs",1,2813.5,2813.5,529617.31
,Invoice,5/5/2022,223APR22,Inbound Handling,223 Distrilogik US Ltd,1,5998.38,5998.38,535615.69
,Invoice,5/5/2022,307APR22,Inbound Handling,307 Merritt,1,3070.08,3070.08,538685.77
,Invoice,5/5/2022,269APR22,Inbound Handling,269 Nassimi,1,904.3,904.3,539590.07
,Invoice,5/5/2022,072APR22,Inbound Handling,"72, Crossroad Ingredients",1,1242.8,1242.8,540832.87
,Invoice,5/5/2022,324APR22,Inbound Handling,324 Barrington Nutritionals,1,1277.94,1277.94,542110.81
,Invoice,5/5/2022,091APR22,Inbound Handling,"91, BenchMaster Furniture",1,3615.48,3615.48,545726.29
,Invoice,5/5/2022,087APR22,Inbound Handling,"87, Martin Bauer",1,2662.25,2662.25,548388.54
,Invoice,5/5/2022,010APR22,Inbound Handling,"10, Celanese",1,2680.35,2680.35,551068.89
,Invoice,5/5/2022,041APR22,Inbound Handling,"41, Keyston Bros.",1,313.65,313.65,551382.54
,Invoice,5/5/2022,073APR22,Inbound Handling,"73, Spradling International Inc",1,1150.81,1150.81,552533.35
,Invoice,5/5/2022,143APR22,Inbound Handling,"143, Barentz",1,2562.5,2562.5,555095.85
,Invoice,5/5/2022,325APR22,Inbound Handling,325 TR Nutritionals,1,801.32,801.32,555897.17
,Invoice,5/5/2022,322APR22,Inbound Handling,322 Teco Irrigation USA,1,30.3,30.3,555927.47
,Invoice,5/5/2022,1239,Inbound Handling,"120, Designer Pet Products",1,0,0,555927.47
,Invoice,5/5/2022,1250,Inbound Handling,409 WTW Inc,1,2664.87,2664.87,558592.34
,Invoice,5/5/2022,1343,Inbound Handling,307 Merritt,1,524,524,559116.34
,Invoice,5/5/2022,1257,Inbound Handling,424 - Body Armor,1,30271.68,30271.68,589388.02
,Invoice,5/5/2022,1344,Inbound Handling,426-Tractor Beverages,1,692,692,590080.02
,Invoice,5/6/2022,098APR22,Inbound Handling,98 - CGPC America Corporation,1,2567.56,2567.56,592647.58
,Invoice,5/6/2022,317APR22,Inbound Handling,317 Pair,1,1865.12,1865.12,594512.7
,Invoice,5/6/2022,012APR22,Inbound Handling,"12, Omnova Solutions Inc. (C)",1,262.48,262.48,594775.18
,Invoice,5/6/2022,013APR22,Inbound Handling,"13, Omnova Solutions Inc. (A)",1,0,0,594775.18
,Invoice,5/6/2022,242APR22,Inbound Handling,242 MASTER VENTURE INC.,1,0,0,594775.18
,Invoice,5/6/2022,244APR22,Inbound Handling,244 Doyle Farris,1,409.5,409.5,595184.68
,Invoice,5/6/2022,136APR22,Inbound Handling,136 Glory Wisdom,1,0,0,595184.68
,Invoice,5/6/2022,205APR22,Inbound Handling,205 - Pacific Shaving,1,20,20,595204.68
,Invoice,5/6/2022,053APR22,Inbound Handling,"53, Harten Corporation",1,57.56,57.56,595262.24
,Invoice,5/6/2022,058APR22,Inbound Handling,"58, Leather Trends, Inc.",1,122.3,122.3,595384.54
,Invoice,5/6/2022,067APR22,Inbound Handling,"67, Quality Thread",1,196.5,196.5,595581.04
,Invoice,5/6/2022,076APR22,Inbound Handling,"76, Divi's Laboratories, Ltd. USA Inc.",1,19,19,595600.04
,Invoice,5/6/2022,088APR22,Inbound Handling,"88, Clareo International",1,0,0,595600.04
,Invoice,5/6/2022,099APR22,Inbound Handling,"99, Azile LLC",1,490,490,596090.04
,Invoice,5/9/2022,137APR22,Inbound Handling,"137, NVMK Sales",1,0,0,596090.04
,Invoice,5/9/2022,137APR23,Inbound Handling,"60, Loyalty Chemical",1,0,0,596090.04
,Invoice,5/9/2022,139ARP22,Inbound Handling,"139, Nutraland USA",1,301.45,301.45,596391.49
,Invoice,5/9/2022,184APR22,Inbound Handling,184 - Worlee NaturProdukte,1,111.21,111.21,596502.7
,Invoice,5/9/2022,189APR22,Inbound Handling,189 - St. Charles Trading,1,1414,1414,597916.7
,Invoice,5/9/2022,195APR22,Inbound Handling,195 - Casa De Mesquite,1,0,0,597916.7
,Invoice,5/9/2022,301APR22,Inbound Handling,301 GRANADA TILE,1,490.84,490.84,598407.54
,Invoice,5/9/2022,209APR22,Inbound Handling,209 - NutraChem,1,6937.36,6937.36,605344.9
,Invoice,5/9/2022,233APR22,Inbound Handling,233 Firsd Tea North America LLC,1,0,0,605344.9
,Invoice,5/9/2022,257APR22,Inbound Handling,257 Art of Tea,1,108.85,108.85,605453.75
,Invoice,5/9/2022,292APR22,Inbound Handling,292 Bioriginal,1,705.66,705.66,606159.41
,Invoice,5/9/2022,1240,Inbound Handling,"137, NVMK Sales",1,0,0,606159.41
,Invoice,5/9/2022,1351,Inbound Handling,"170, Pacific Crest Trading Group",1,1901.99,1901.99,608061.4
,Invoice,5/9/2022,1242,Inbound Handling,197 - Karen Pearse,1,0,0,608061.4
,Invoice,5/9/2022,1346,Inbound Handling,314 Liquid Death,1,20257.1,20257.1,628318.5
,Invoice,5/10/2022,046APR22,Inbound Handling,Omya Specialty Materials Inc.,1,2605.87,2605.87,630924.37
,Invoice,5/10/2022,116APR22,Inbound Handling,"116, Layn USA",1,1653.6,1653.6,632577.97
,Invoice,5/10/2022,291APR22,Inbound Handling,Omya Specialty Materials Inc.,1,0,0,632577.97
,Invoice,5/10/2022,295APR22,Inbound Handling,295 SiLeather,1,1309.89,1309.89,633887.86
,Invoice,5/10/2022,302APR22,Inbound Handling,302 Huisong,1,71.26,71.26,633959.12
,Invoice,5/10/2022,313APR22,Inbound Handling,313 Logo Brand DSG,1,0,0,633959.12
,Invoice,5/10/2022,323APR22,Inbound Handling,323 Amazon Health Products,1,0,0,633959.12
,Invoice,5/10/2022,1353,Inbound Handling,"86, Morbern",1,857,857,634816.12
,Invoice,5/11/2022,1340,Inbound Handling,425 Lucky Zone WM,1,0,0,634816.12
,Invoice,5/13/2022,242MAY22FIN,Inbound Handling,242 MASTER VENTURE INC.,1,0,0,634816.12
,Invoice,6/1/2022,205MAY22FIN,Inbound Handling,205 - Pacific Shaving,1,20,20,634836.12
,Invoice,6/1/2022,261MAY22,Inbound Handling,Mayborn,1,46068.16,46068.16,680904.28
,Invoice,6/1/2022,262MAY22,Inbound Handling,Mayborn,1,5.22,5.22,680909.5
,Invoice,6/2/2022,1360,Inbound Handling,400 Joseph Joseph,1,16800,16800,697709.5
,Invoice,6/6/2022,1375,Inbound Handling,426-Tractor Beverages,1,0,0,697709.5
,Invoice,6/6/2022,1355,Inbound Handling,"120, Designer Pet Products",1,0,0,697709.5
,Invoice,6/6/2022,1365,Inbound Handling,409 WTW Inc,1,4085.9,4085.9,701795.4
,Invoice,6/6/2022,1446,Inbound Handling,424 - Body Armor,1,4035.12,4035.12,705830.52
,Invoice,6/7/2022,223MAY22,Inbound Handling,223 Distrilogik US Ltd,1,6349.1,6349.1,712179.62
,Invoice,6/7/2022,123MAY22,Inbound Handling,"123, PetRageous Designs",1,1765,1765,713944.62
,Invoice,6/7/2022,091MAY22,Inbound Handling,"91, BenchMaster Furniture",1,708.75,708.75,714653.37
,Invoice,6/7/2022,143MAY22,Inbound Handling,"143, Barentz",1,4316,4316,718969.37
,Invoice,6/7/2022,317MAY22,Inbound Handling,317 Pair,1,1466.01,1466.01,720435.38
,Invoice,6/7/2022,269MAY22,Inbound Handling,269 Nassimi,1,3204.7,3204.7,723640.08
,Invoice,6/7/2022,087MAY22,Inbound Handling,"87, Martin Bauer",1,1433.75,1433.75,725073.83
,Invoice,6/7/2022,073MAY22,Inbound Handling,"73, Spradling International Inc",1,0,0,725073.83
,Invoice,6/7/2022,116MAY22,Inbound Handling,"116, Layn USA",1,565.35,565.35,725639.18
,Invoice,6/7/2022,324MAY22,Inbound Handling,324 Barrington Nutritionals,1,3442.36,3442.36,729081.54
,Invoice,6/8/2022,209MAY22,Inbound Handling,209 - NutraChem,1,7975.36,7975.36,737056.9
,Invoice,6/8/2022,325MAY22,Inbound Handling,325 TR Nutritionals,1,797.91,797.91,737854.81
,Invoice,6/8/2022,322MAY22,Inbound Handling,322 Teco Irrigation USA,1,0,0,737854.81
,Invoice,6/8/2022,012MAY22,Inbound Handling,"12, Omnova Solutions Inc. (C)",1,156.33,156.33,738011.14
,Invoice,6/8/2022,010MAY22,Inbound Handling,"10, Celanese",1,3222.15,3222.15,741233.29
,Invoice,6/8/2022,053MAY22,Inbound Handling,"53, Harten Corporation",1,0,0,741233.29
,Invoice,6/8/2022,058MAY22,Inbound Handling,"58, Leather Trends, Inc.",1,173.65,173.65,741406.94
,Invoice,6/8/2022,072MAY22,Inbound Handling,"72, Crossroad Ingredients",1,407.2,407.2,741814.14
,Invoice,6/8/2022,076MAY22,Inbound Handling,"76, Divi's Laboratories, Ltd. USA Inc.",1,39.6,39.6,741853.74
,Invoice,6/8/2022,136MAY22,Inbound Handling,136 Glory Wisdom,1,0,0,741853.74
,Invoice,6/8/2022,139MAY22,Inbound Handling,"139, Nutraland USA",1,0,0,741853.74
,Invoice,6/8/2022,099MAY22,Inbound Handling,"99, Azile LLC",1,1332,1332,743185.74
,Invoice,6/8/2022,099MAY23,Inbound Handling,184 - Worlee NaturProdukte,1,80.83,80.83,743266.57
,Invoice,6/9/2022,098MAY22,Inbound Handling,98 - CGPC America Corporation,1,1746.97,1746.97,745013.54
,Invoice,6/9/2022,307MAY22,Inbound Handling,307 Merritt,1,4023.26,4023.26,749036.8
,Invoice,6/9/2022,013MAY22,Inbound Handling,"13, Omnova Solutions Inc. (A)",1,123.52,123.52,749160.32
,Invoice,6/9/2022,067MAY22,Inbound Handling,"67, Quality Thread",1,61.57,61.57,749221.89
,Invoice,6/9/2022,1369,Inbound Handling,307 Merritt,1,2266.8,2266.8,751488.69
,Invoice,6/10/2022,060MAY22,Inbound Handling,"60, Loyalty Chemical",1,0,0,751488.69
,Invoice,6/10/2022,1373,Inbound Handling,425 Lucky Zone WM,1,13079.5,13079.5,764568.19
,Invoice,6/10/2022,088MAY22,Inbound Handling,"88, Clareo International",1,0,0,764568.19
,Invoice,6/10/2022,189MAY22,Inbound Handling,189 - St. Charles Trading,1,365.3,365.3,764933.49
,Invoice,6/10/2022,195MAY22,Inbound Handling,195 - Casa De Mesquite,1,0,0,764933.49
,Invoice,6/10/2022,233MAY22,Inbound Handling,233 Firsd Tea North America LLC,1,0,0,764933.49
,Invoice,6/10/2022,244MAY22,Inbound Handling,244 Doyle Farris,1,1060.8,1060.8,765994.29
,Invoice,6/10/2022,257MAY22,Inbound Handling,257 Art of Tea,1,66.9,66.9,766061.19
,Invoice,6/10/2022,292MAY22,Inbound Handling,292 Bioriginal,1,302.06,302.06,766363.25
,Invoice,6/13/2022,323MAY22,Inbound Handling,323 Amazon Health Products,1,0,0,766363.25
,Invoice,6/13/2022,137MAY22,Inbound Handling,"137, NVMK Sales",1,0,0,766363.25
,Invoice,6/14/2022,295MAY22,Inbound Handling,295 SiLeather,1,16.27,16.27,766379.52
,Invoice,6/14/2022,301MAY22,Inbound Handling,301 GRANADA TILE,1,455.78,455.78,766835.3
,Invoice,6/14/2022,302MAY22,Inbound Handling,302 Huisong,1,0,0,766835.3
,Invoice,6/14/2022,313MAY22,Inbound Handling,313 Logo Brand DSG,1,1580,1580,768415.3
,Invoice,6/14/2022,291MAY22,Inbound Handling,Omya Specialty Materials Inc.,1,0,0,768415.3
,Invoice,6/14/2022,046MAY22,Inbound Handling,Omya Specialty Materials Inc.,1,1294.73,1294.73,769710.03
,Invoice,6/15/2022,041MAY22FIN,Inbound Handling,"41, Keyston Bros.",1,0,0,769710.03
,Invoice,6/15/2022,1356,Inbound Handling,"137, NVMK Sales",1,0,0,769710.03
,Invoice,6/15/2022,1445,Inbound Handling,"86, Morbern",1,693.7,693.7,770403.73
,Invoice,6/15/2022,1452,Inbound Handling,"170, Pacific Crest Trading Group",1,318.68,318.68,770722.41
,Invoice,6/15/2022,1358,Inbound Handling,197 - Karen Pearse,1,0,0,770722.41
,Invoice,6/15/2022,1451,Inbound Handling,314 Liquid Death,1,16289.05,16289.05,787011.46
,Invoice,7/6/2022,261JUN22,Inbound Handling,Mayborn,1,45132.07,45132.07,832143.53
,Invoice,7/6/2022,262JUN22,Inbound Handling,Mayborn,1,6.09,6.09,832149.62
,Invoice,7/14/2022,1487,Inbound Handling,"86, Morbern",1,575.5,575.5,832725.12
,Invoice,7/14/2022,1471,Inbound Handling,"120, Designer Pet Products",1,0,0,832725.12
,Invoice,7/14/2022,1472,Inbound Handling,"137, NVMK Sales",1,3,3,832728.12
,Invoice,7/14/2022,1453,Inbound Handling,"170, Pacific Crest Trading Group",1,2139.5,2139.5,834867.62
,Invoice,7/14/2022,1564,Inbound Handling,197 - Karen Pearse,1,0,0,834867.62
,Invoice,7/14/2022,1454,Inbound Handling,314 Liquid Death,1,26576,26576,861443.62
,Invoice,7/14/2022,1468,Inbound Handling,400 Joseph Joseph,1,11870.4,11870.4,873314.02
,Invoice,7/14/2022,1566,Inbound Handling,409 WTW Inc,1,2531.1,2531.1,875845.12
,Invoice,7/14/2022,1480,Inbound Handling,307 Merritt,1,0,0,875845.12
,Invoice,7/14/2022,1470,Inbound Handling,424 - Body Armor,1,19783.68,19783.68,895628.8
,Invoice,7/14/2022,1567,Inbound Handling,425 Lucky Zone WM,1,38471.13,38471.13,934099.93
,Invoice,7/14/2022,1485,Inbound Handling,426-Tractor Beverages,1,0,0,934099.93
,Invoice,7/14/2022,010JUN22,Inbound Handling,"10, Celanese",1,121,121,934220.93
,Invoice,7/14/2022,012JUN22,Inbound Handling,"12, Omnova Solutions Inc. (C)",1,142.82,142.82,934363.75
,Invoice,7/14/2022,013JUN22,Inbound Handling,"13, Omnova Solutions Inc. (A)",1,0,0,934363.75
,Invoice,7/14/2022,046JUN22,Inbound Handling,Omya Specialty Materials Inc.,1,2006.68,2006.68,936370.43
,Invoice,7/14/2022,053JUN22,Inbound Handling,"53, Harten Corporation",1,0,0,936370.43
